TaxLevel	Taxs	P.adj	Diff	Cmean	Mmean	Groups	Log2Change
Genus	g_norank_f_Lachnospiraceae	1.61277464733957e-05	5.72629567780467	0.00943353391595379	0	T05C_vs_T05M	6.575
Genus	g_Cycloclasticus	0.800741681023737	-0.25420119011906	0.00164936856763105	0.00189078231550986	T05C_vs_T05M	-0.187
Genus	g_norank_f_norank_o_norank_c_bacteriap25	0.00035012815862281	-4.34325777723987	0	0.00401168344297602	T05C_vs_T05M	-5.362
Genus	g_norank_f_norank_o_norank_c_norank_p_MBNT15	0.212528999985676	-1.26868767398189	0.00165582456657512	0.00306739995157005	T05C_vs_T05M	-0.851
Genus	g_Cyanobacterium_CLg1	0.0308686480364835	-2.33180094938159	0	0.00165598813112745	T05C_vs_T05M	-4.134
Genus	g_Flavirhabdus	0.0466762356254919	-2.07604937213223	0.00141296064460113	0.00354004061955873	T05C_vs_T05M	-1.267
Genus	g_norank_f_norank_o_norank_c_WCHB1-81	0.994535460361171	-0.006894042175789	0.0018878121784874	0.0018939815479329	T05C_vs_T05M	-0.004
Genus	g_norank_f_norank_o_PAUC26f	0.00209518723831895	-3.55894933396277	0	0.00189463886525587	T05C_vs_T05M	-4.318
Genus	g_Bauldia	0.0101644258511515	-2.85348586392809	0	0.00141786075326293	T05C_vs_T05M	-3.924
Genus	g_Tateyamaria	0.00357528041383397	-3.32298207183629	0	0.00306523551137327	T05C_vs_T05M	-4.984
Genus	g_Pseudohongiella	0.0831535391253932	-1.78498434529787	0.00212007465801107	0.00519769781394375	T05C_vs_T05M	-1.255
Genus	g_unclassified_p_Patescibacteria	0.81098241909334	-0.240859855475895	0.00188885811047388	0.00212042287165405	T05C_vs_T05M	-0.159
Genus	g_norank_f_AKAU3564_sediment_group	0.163540188257026	1.43318440166326	0.00282275430651787	0.00118271664794146	T05C_vs_T05M	1.188
Genus	g_Desulfobacca	0.993947909180194	-0.00763530921555135	0.00117789216839602	0.00118295707390865	T05C_vs_T05M	-0.006
Genus	g_Peredibacter	0.0297477607760086	-2.34973801879664	0	0.00141671486561818	T05C_vs_T05M	-3.923
Genus	g_Thiocapsa	0.503401125650477	0.675634785082495	0.00164933365595516	0.0011786781385992	T05C_vs_T05M	0.452
Genus	g_unclassified_p_Acidobacteriota	0.790957534722712	0.267134396282948	0.00189124445558792	0.0016542848692848	T05C_vs_T05M	0.183
Genus	g_Sphingomicrobium	0.00360153591218151	-3.31973706882333	0	0.00212924089173324	T05C_vs_T05M	-4.478
Genus	g_Sulfurimonas	0.00134695924592678	-3.7529255587487	0	0.00379044822412202	T05C_vs_T05M	-5.282
Genus	g_Halochromatium	0.00430543612271238	-3.24041677543884	0	0.00236720447020224	T05C_vs_T05M	-4.625
Genus	g_Ruminococcus	7.54782111192198e-06	6.08200663831201	0.0119906988531732	0	T05C_vs_T05M	6.918
Genus	g_norank_f_Bacteroidetes_vadinHA17	0.0301815350257873	-2.34272333754155	0	0.00141979564518754	T05C_vs_T05M	-3.926
Genus	g_norank_f_Acidiferrobacteraceae	0.0209929738988974	2.51657834745021	0.00117786853237378	0	T05C_vs_T05M	3.676
Genus	g_Luteolibacter	0.0694096223031491	-1.92442405182563	0	0.00260853942196685	T05C_vs_T05M	-4.759
Genus	g_norank_f_Intrasporangiaceae	0.0141179294745526	2.70233665756531	0.00236161242880388	0	T05C_vs_T05M	4.622
Genus	g_Lactobacillus	0.169158226630854	-1.42928718478062	0	0.00641463327849368	T05C_vs_T05M	-6.026
Genus	g_unclassified_o_Rhizobiales	0.00385639393355464	-3.28939167671689	0	0.00354070685875522	T05C_vs_T05M	-5.186
Genus	g_Clostridium_sensu_stricto_18	0.891602139676188	0.137193837700649	0.00304902258779496	0.00283565068650776	T05C_vs_T05M	0.101
Genus	g_IS-44	0.0209933428616037	2.51657002771756	0.00118015385807355	0	T05C_vs_T05M	3.678
Genus	g_Collinsella	0.0691853094285336	1.9261169217404	0.00283201153896277	0	T05C_vs_T05M	4.874
Genus	g_unclassified_c_Polyangia	0.00408858403876782	-3.26340966440745	0	0.00283518781446309	T05C_vs_T05M	-4.875
Genus	g_Microbacterium	0.00473014618136656	-3.19849253183133	0	0.00165780138072072	T05C_vs_T05M	-4.136
Genus	g_norank_f_BSV26	0.000668743601481839	-4.05955643611502	0	0.00260209275794833	T05C_vs_T05M	-4.756
Genus	g_Citrobacter	0.0209934168861135	-2.51656835855694	0	0.00117958711747492	T05C_vs_T05M	-3.678
Genus	g_MSBL7	0.0209928462367743	2.51658122613289	0.00117206816746384	0	T05C_vs_T05M	3.669
Genus	g_norank_f_norank_o_Micavibrionales	0.0202975844072955	-2.42652459001027	0.00141252233981163	0.00330993989748593	T05C_vs_T05M	-1.173
Genus	g_3PJM14	0.617188242338323	-0.50410014051636	0.00141272768518507	0.00188377907116151	T05C_vs_T05M	-0.391
Genus	g_norank_f_norank_o_norank_c_Subgroup_18	0.18792817555312	-1.34113870438875	0.0016506259418884	0.00307005240103565	T05C_vs_T05M	-0.857
Genus	g_Desulfatiglans	0.0459260825435122	-2.13582312723883	0	0.00260703628900147	T05C_vs_T05M	-4.759
Genus	g_Denitromonas	0.0151445316520308	-2.66975041971102	0	0.00165633806191787	T05C_vs_T05M	-4.134
Genus	g_Burkholderia-Caballeronia-Paraburkholderia	0.00857078185236184	2.93114694855357	0.00211693808063394	0	T05C_vs_T05M	4.47
Genus	g_B2706-C7	0.640233908358029	0.471416562076703	0.00188647301946536	0.00141564018596295	T05C_vs_T05M	0.39
Genus	g_norank_f_norank_o_Ga0077536	0.0309890860662319	2.32990970816858	0.00165491365638328	0	T05C_vs_T05M	4.133
Genus	g_Flavobacterium	0.615709172977458	-0.506231376978674	0.00141134300723039	0.0018845568645704	T05C_vs_T05M	-0.393
Genus	g_norank_f_AKYH767	0.166177753327262	-1.41376908133036	0.00141744384720565	0.00283362558011873	T05C_vs_T05M	-0.951
Genus	g_unclassified_c_ABY1	0.0294609480521321	2.35442847103235	0.00141314313605456	0	T05C_vs_T05M	3.919
Genus	g_Gaiella	0.281222480785002	1.09578672924061	0.0021246786429967	0.0011789407442116	T05C_vs_T05M	0.799
Genus	g_JdFR-76	0.0209922285468851	2.51659515479729	0.00117881195372207	0	T05C_vs_T05M	3.677
Genus	g_Alcanivorax	0.0209926105775191	-2.51658654011106	0	0.00117559189963905	T05C_vs_T05M	-3.673
Genus	g_norank_f_norank_o_113B434	0.00473053902964641	3.19845548221028	0.00165026673713643	0	T05C_vs_T05M	4.13
Genus	g_norank_f_BIrii41	0.020992423853139	2.5165907506763	0.00117613094654279	0	T05C_vs_T05M	3.674
Genus	g_norank_f_norank_o_1-20	0.0418335858024145	-2.18244637553305	0	0.00189006130025648	T05C_vs_T05M	-4.315
Genus	g_Clostridium_sensu_stricto_13	0.00572902820625008	3.11281695923311	0.00306084579169866	0	T05C_vs_T05M	4.982
Genus	g_norank_f_MSB-3C8	0.0209918079457059	-2.51660463940928	0	0.00117549073648279	T05C_vs_T05M	-3.673
Genus	g_norank_f_norank_o_D90	0.00362516907214354	-3.31683595267349	0	0.0021189069501083	T05C_vs_T05M	-4.472
Genus	g_Kocuria	0.0101640042667911	-2.85350481389083	0	0.00141228553464669	T05C_vs_T05M	-3.919
Genus	g_Desulfatirhabdium	0.0424597532797701	-2.17505031054748	0	0.00189571039499107	T05C_vs_T05M	-4.319
Genus	g_Hydrogenophaga	0.00473027760993729	-3.19848013643505	0	0.0016511953034803	T05C_vs_T05M	-4.13
Genus	g_unclassified_f_Calditrichaceae	0.0151545509398335	2.66944286257014	0.00306296231323235	0	T05C_vs_T05M	4.983
Genus	g_unclassified_f_Bacteriovoracaceae	0.000260964833715785	-4.47252147308611	0	0.00283452009110899	T05C_vs_T05M	-4.875
Genus	g_unclassified_o_norank_c_Desulfuromonadia	0.0487587688533568	-2.10571823681774	0	0.00165059202790689	T05C_vs_T05M	-4.13
Genus	g_Streptomyces	0.0209929083633587	-2.51657982522414	0	0.00117501095344685	T05C_vs_T05M	-3.672
Genus	g_norank_f_norank_o_Granulosicoccales	0.0209936666914896	-2.51656272579729	0	0.00118045982524353	T05C_vs_T05M	-3.679
Genus	g_unclassified_o_Saccharimonadales	0.0295451845740302	-2.35304651002903	0	0.00141780926589699	T05C_vs_T05M	-3.924
Genus	g_Gallicola	0.0423640976900918	-2.17617368619013	0	0.00189295880502343	T05C_vs_T05M	-4.317
Genus	g_norank_f_norank_o_norank_c_028H05-P-BN-P5	0.00751963022858582	-2.99041157670339	0	0.00188948180667347	T05C_vs_T05M	-4.314
Genus	g_Sandaracinus	0.545664790268078	0.610157736158201	0.00165328993166384	0.00117837702743107	T05C_vs_T05M	0.456
Genus	g_norank_f_norank_o_norank_c_S0134_terrestrial_group	0.0300820498781941	2.34432383332984	0.00141324253498529	0	T05C_vs_T05M	3.92
Genus	g_Rubribacterium	0.030012096719534	-2.3454521677843	0	0.00141525378161758	T05C_vs_T05M	-3.921
Genus	g_norank_f_Desulfolunaceae	0.0494488409399349	2.09862516240558	0.00165166127566838	0	T05C_vs_T05M	4.131
Genus	g_Virgibacillus	0.0209943436502695	-2.51654746164642	0	0.00117887850272979	T05C_vs_T05M	-3.677
Genus	g_Candidatus_Soleaferrea	0.00158664256747767	3.68109918791713	0.00235768414491281	0	T05C_vs_T05M	4.619
Genus	g_Parabacteroides	0.0462230209860088	2.13258940641066	0.00211446200007015	0	T05C_vs_T05M	4.469
Genus	g_Paracoccus	0.0209929788662394	-2.5165782354408	0	0.00118656723328524	T05C_vs_T05M	-3.685
Genus	g_Fusobacterium	1.02168626399329e-06	-5.8902647973992	5.94739341521628	22.6781359330295	T12C_vs_T12M	-1.931
Genus	g_Bacteroides	4.49291249834413e-05	-5.22226190191907	2.05934471840415	12.3924439628369	T12C_vs_T12M	-2.589
Genus	g_Vibrio	0.00223380590768118	-3.47177202282537	1.21532104922905	3.61252362790817	T12C_vs_T12M	-1.572
Genus	g_unclassified_f_Acidaminococcaceae	2.60422659714895e-07	-7.60569287902728	0.338217569069053	9.41517288721715	T12C_vs_T12M	-4.799
Genus	g_Anaerostignum	1.46574643891807e-08	-9.33248347135206	0.457102877545928	12.5512370464429	T12C_vs_T12M	-4.779
Genus	g_Desulfobacter	2.68618207049621e-11	13.6985591521635	7.34531308519805	0	T12C_vs_T12M	16.165
Genus	g_Sphaerochaeta	0.275116773153348	-1.11105994864671	3.4412574491612	4.27171923995917	T12C_vs_T12M	-0.312
Genus	g_Photobacterium	0.00107259875476648	-3.84660680666605	0.147352123391232	2.60017173106895	T12C_vs_T12M	-4.14
Genus	g_Marinifilum	8.24292282289016e-13	16.5675560808859	8.22067429999176	0.119569704110988	T12C_vs_T12M	6.102
Genus	g_JTB215	6.20918796885261e-12	14.8950012492647	8.84146873716748	0.0168899373114057	T12C_vs_T12M	9.023
Genus	g_unclassified_c_Bacteroidia	4.43815989299428e-11	13.3054194116539	5.32033367821116	0.019309750916486	T12C_vs_T12M	8.099
Genus	g_Dethiosulfatibacter	1.9470887666711e-08	9.21021025629346	9.42780883373627	0	T12C_vs_T12M	16.525
Genus	g_norank_f_norank_o_Actinomarinales	7.13797271649702e-06	-5.38159324940292	0.669499591035848	1.49229978255453	T12C_vs_T12M	-1.156
Genus	g_Desulfovibrio	0.0016528703771158	3.66315146472573	2.27467880206471	0	T12C_vs_T12M	14.473
Genus	g_Woeseia	0.000328998982039049	-3.96551912787225	0.730054128240905	1.35771365610321	T12C_vs_T12M	-0.895
Genus	g_norank_f_Marinilabiliaceae	1.27051950375242e-10	12.5140841481355	3.9357771558965	0.0133641068240838	T12C_vs_T12M	8.191
Genus	g_Muriicola	5.30025741357156e-05	-4.6352898737212	0.543353024652245	1.11416660814463	T12C_vs_T12M	-1.036
Genus	g_Propionigenium	0.000590036139319291	4.10277126837355	1.67324234533059	0.133864883540365	T12C_vs_T12M	3.643
Genus	g_Roseimarinus	0.00393312309507487	3.18884557378263	0.671665042026926	0.084976916367167	T12C_vs_T12M	2.981
Genus	g_norank_f_Izemoplasmataceae	0.00667506595096541	-2.95571728872369	0.330298820929069	0.634228424847191	T12C_vs_T12M	-0.941
Genus	g_norank_f_Desulfocapsaceae	0.00470457324465439	-3.00589655061112	0.703580364386493	1.06356896525657	T12C_vs_T12M	-0.596
Genus	g_Marinobacterium	0.259066877855089	-1.16340143453398	0.120253078759824	3.67194314224147	T12C_vs_T12M	-4.931
Genus	g_Dethiosulfovibrio	3.21091704159371e-05	5.40962843409982	1.53261275605	0	T12C_vs_T12M	13.904
Genus	g_Arcticiflavibacter	1.79149696823689e-06	-5.87884422407178	0.352770210377306	0.898718053603588	T12C_vs_T12M	-1.349
Genus	g_unclassified_f_Clostridiaceae	2.6077086363736e-05	-5.46376507080362	0.182416970375283	1.57740643458497	T12C_vs_T12M	-3.112
Genus	g_norank_f_MSBL8	7.53926417076406e-08	8.43700306136785	1.12086331979326	0	T12C_vs_T12M	13.452
Genus	g_Robiginitalea	1.06766468280228e-05	-5.2604750501492	0.287625362212264	0.688765175549336	T12C_vs_T12M	-1.26
Genus	g_Ilumatobacter	0.00331271297276584	-3.13913659481088	0.318394216733582	0.503488084758118	T12C_vs_T12M	-0.661
Genus	g_norank_f_norank_o_JGI_0000069-P22	0.000406234936082382	4.27795711029201	2.2326589306495	0.00713653099773482	T12C_vs_T12M	8.269
Genus	g_livecontrolB21	6.75445302955035e-10	11.3339516300324	0.904845114629386	0	T12C_vs_T12M	13.144
Genus	g_Winogradskyella	3.58618763734216e-06	-5.57316336964395	0.266120272748992	0.631436916694181	T12C_vs_T12M	-1.246
Genus	g_norank_f_Marinifilaceae	2.1697414366752e-09	9.38010248142277	0.862075649903515	0.0470556818080521	T12C_vs_T12M	4.192
Genus	g_Izimaplasma	0.198521622227746	-1.32317552286583	0.312636393408437	0.441722085520572	T12C_vs_T12M	-0.499
Genus	g_Oceanirhabdus	4.99793203745876e-07	7.3521387990703	1.05881278234946	0.0201619419745761	T12C_vs_T12M	5.708
Genus	g_Shewanella	0.000409461709028017	-4.22859915021507	0.108675445271307	0.608411545539838	T12C_vs_T12M	-2.484
Genus	g_norank_f_Sandaracinaceae	0.394384237823391	-0.863288902182799	0.276936942668451	0.313736221897214	T12C_vs_T12M	-0.18
Genus	g_Peptoclostridium	1.10361657434049e-10	12.6184936210302	1.46161128887052	0	T12C_vs_T12M	13.835
Genus	g_Actibacter	0.000674581692694034	-3.73870735727796	0.252731055935044	0.400228721015077	T12C_vs_T12M	-0.663
Genus	g_Halodesulfovibrio	1.7437956358853e-08	9.27510772361697	0.985349288694726	0	T12C_vs_T12M	13.267
Genus	g_Desulfobulbus	1.03782900494227e-09	10.9638505039113	1.17661640698568	0.0620299287415766	T12C_vs_T12M	4.243
Genus	g_Psychrilyobacter	0.0048412208304906	3.1858172534988	0.581422929465865	0.0313123166325883	T12C_vs_T12M	4.21
Genus	g_Sva0081_sediment_group	0.0343584629679182	-2.19482122539831	0.220248885037579	0.307005372306406	T12C_vs_T12M	-0.479
Genus	g_Draconibacterium	2.04513375242293e-07	6.53570612982989	0.751805002425596	0.182767458782967	T12C_vs_T12M	2.04
Genus	g_Aquibacter	1.44203452528028e-05	-5.07007576616382	0.202817144335022	0.465222828566488	T12C_vs_T12M	-1.197
Genus	g_unclassified_o_Peptostreptococcales-Tissierellales	3.9872964258331e-08	8.72998093157	1.53727918638455	0.0369078371507367	T12C_vs_T12M	5.376
Genus	g_norank_f_norank_o_norank_c_KD4-96	0.00153112626263235	-3.43782341221089	0.183159545680041	0.32702697540679	T12C_vs_T12M	-0.836
Genus	g_Sunxiuqinia	0.231319773740137	1.22395841255231	0.300172543115956	0.219672336548535	T12C_vs_T12M	0.45
Genus	g_norank_f_Bacteroidetes_BD2-2	0.00457171037816396	3.10472301490475	0.355263870487976	0.208091347715827	T12C_vs_T12M	0.771
Genus	g_norank_f_norank_o_Desulfitobacteriales	1.20486386490681e-12	16.3444945917194	1.05156100356446	0	T12C_vs_T12M	13.36
Genus	g_Clostridium_sensu_stricto_7	9.81034214801419e-07	7.06867296998256	0.652515936228871	0.018466179098376	T12C_vs_T12M	5.135
Genus	g_norank_f_Flavobacteriaceae	0.06416772063714	1.93116049033264	0.306144614501684	0.217869916704656	T12C_vs_T12M	0.491
Genus	g_Maribacter	0.00203631148347153	-3.32591273241664	0.193627085033588	0.329981115695048	T12C_vs_T12M	-0.769
Genus	g_norank_f_Microtrichaceae	1.23030255499041e-05	-5.13046142828994	0.128916776977135	0.291863698777869	T12C_vs_T12M	-1.178
Genus	g_norank_f_Paludibacteraceae	0.0856787966340866	-1.81161018717649	0.101941252510467	0.77074769516866	T12C_vs_T12M	-2.917
Genus	g_norank_f_unclassified	0.0252926107178984	-2.32942484646618	0.190006198656506	0.264708926084172	T12C_vs_T12M	-0.478
Genus	g_Amnipila	0.106624798340349	-1.67982957606933	0.148219989425103	0.296864362872654	T12C_vs_T12M	-1.002
Genus	g_unclassified_f_Rhodobacteraceae	0.00309566874326496	-3.16244037684507	0.190030894069951	0.296115191582614	T12C_vs_T12M	-0.64
Genus	g_Sediminispirochaeta	7.55556656118304e-09	9.76765113945745	0.690974031013532	0.00950149279056275	T12C_vs_T12M	6.169
Genus	g_unclassified_f_Synergistaceae	2.85602680186648e-06	6.54873601039052	0.0167355295300338	0	T12C_vs_T12M	7.395
Genus	g_norank_f_norank_o_Saccharimonadales	7.81723708481081e-07	-6.67759176133403	0.0769391004472713	0.287052442527715	T12C_vs_T12M	-1.898
Genus	g_Anaerovorax	0.0576508304523917	1.96815570649846	0.192783804356244	0.0902034114666535	T12C_vs_T12M	1.095
Genus	g_Boseongicola	6.54836582678547e-05	-4.51317133826657	0.158889392484621	0.303069416795268	T12C_vs_T12M	-0.931
Genus	g_Fusibacter	0.147908846673843	-1.49299438180324	0.13371270943566	0.207240905248555	T12C_vs_T12M	-0.632
Genus	g_Ilyobacter	0.0423593388852379	-2.17533977086132	0.0501572326813298	0.38089267641928	T12C_vs_T12M	-2.922
Genus	g_unclassified_o_Sphingobacteriales	7.3560623025942e-09	9.7882232554643	0.64318184007419	0.00433678378740301	T12C_vs_T12M	7.18
Genus	g_Halioglobus	0.00295361681545633	-3.17775666854012	0.138880344875704	0.23405352759617	T12C_vs_T12M	-0.753
Genus	g_norank_f_Coriobacteriales_Incertae_Sedis	0.0700733886219916	-1.91944292563209	0	0.98934010109622	T12C_vs_T12M	-13.272
Genus	g_unclassified_f_Desulfocapsaceae	0.28293059292391	-1.08931623525681	0.208567163255523	0.2552810031547	T12C_vs_T12M	-0.291
Genus	g_Sva0996_marine_group	0.000572949476970575	-3.78568458621011	0.0955938614989274	0.175862789009716	T12C_vs_T12M	-0.879
Genus	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota	4.1082544103273e-05	-4.81135590100285	0.0673056412904187	0.167034832442697	T12C_vs_T12M	-1.31
Genus	g_Anaeromicrobium	9.02776854154668e-08	8.33723942260407	0.659378066297477	0	T12C_vs_T12M	12.687
Genus	g_norank_f_Saprospiraceae	0.00338013771331357	-3.1286704649443	0.132951111487807	0.212089008950195	T12C_vs_T12M	-0.673
Genus	g_Carboxylicivirga	0.000426666286310101	3.86373463005464	0.315514677212362	0.110856610658469	T12C_vs_T12M	1.508
Genus	g_unclassified_c_Clostridia	9.4606095002756e-06	5.97510353071247	0.436707635214811	0.00215741399557856	T12C_vs_T12M	7.596
Genus	g_norank_f_norank_o_norank_c_norank_p_Marinimicrobia_SAR406_clade	2.63211549166147e-09	10.4252906311135	0.434927323815982	0.0074196606901462	T12C_vs_T12M	5.854
Genus	g_Subgroup_10	0.987596491348312	-0.0156610037388309	0.128905487746175	0.129251428120825	T12C_vs_T12M	-0.004
Genus	g_norank_f_norank_o_B2M28	0.00452243851638427	-3.03914766199847	0.0814655105558166	0.13820744094494	T12C_vs_T12M	-0.762
Genus	g_Rhodococcus	0.0500319273595545	-2.04148730213664	0.13607358081976	0.315874685076131	T12C_vs_T12M	-1.214
Genus	g_norank_f_norank_o_Chloroplast	0.208713039323207	1.27969538159071	0.131063110354829	0.0995528492003062	T12C_vs_T12M	0.396
Genus	g_unclassified_c_Gammaproteobacteria	0.645942587404024	-0.463168481412758	0.107905799654916	0.11618215772113	T12C_vs_T12M	-0.107
Genus	g_Subgroup_23	0.00235465953498068	-3.31093078975619	0.0821429372947702	0.144224819208664	T12C_vs_T12M	-0.811
Genus	g_unclassified_k_norank_d_Bacteria	1.4509738105505e-06	6.65262972155699	0.256865300739396	0.0485689751494972	T12C_vs_T12M	2.4
Genus	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group	1.07106061868626e-05	-5.64447463034627	0.0481213010349526	0.158702351325866	T12C_vs_T12M	-1.719
Genus	g_Clostridium_sensu_stricto_17	1.67689293737845e-07	7.99969855465059	0.342892424960657	0	T12C_vs_T12M	11.744
Genus	g_Yoonia-Loktanella	0.00806306214679409	-2.79856204945183	0.0935308201408453	0.149255275330649	T12C_vs_T12M	-0.674
Genus	g_norank_f_Cyclobacteriaceae	0.00284293973667876	-3.1931373922759	0.0696752976748641	0.115285934213943	T12C_vs_T12M	-0.726
Genus	g_Sedimentibacter	0.853466093649462	-0.186725090254402	0.0663684529404822	0.0769765640541262	T12C_vs_T12M	-0.214
Genus	g_EBM-39	0.000291343268428437	4.42405208860267	0.0676808754656237	0	T12C_vs_T12M	9.405
Genus	g_norank_f_Peptococcaceae	0.00089535862956752	3.93149201686429	0.163531331552976	0.00143521278989666	T12C_vs_T12M	6.736
Genus	g_unclassified_o_Bacteroidales	1.34174719571819e-08	9.38754908653673	0.232525514958179	0.00809438402039134	T12C_vs_T12M	4.827
Genus	g_norank_f_Clostridiaceae	0.207895219687946	-1.30030858526812	0.119727743966414	0.202537238288428	T12C_vs_T12M	-0.758
Genus	g_unclassified_f_Anaerovoracaceae	2.18540384690152e-06	6.6797469312324	0.255581331147537	0	T12C_vs_T12M	11.32
Genus	g_Lutimonas	0.0200557938723238	-2.42759843893339	0.0778199837368145	0.108421841414031	T12C_vs_T12M	-0.478
Genus	g_norank_f_Anaerolineaceae	0.000970359754437471	-3.64156228390756	0.0592802910317592	0.130958825016613	T12C_vs_T12M	-1.142
Genus	g_Moritella	2.29571679903124e-07	-7.70108686224557	0.00727120371078015	0.175130697213215	T12C_vs_T12M	-4.571
Genus	g_norank_f_norank_o_norank_c_norank_p_NB1-j	3.44135796860359e-07	-6.64983444555537	0.0439198138930785	0.137104575199281	T12C_vs_T12M	-1.64
Genus	g_norank_f_Acidaminococcaceae	0.164513049673996	-1.44585168004961	0	0.0597493378996936	T12C_vs_T12M	-9.225
Genus	g_unclassified_c_Alphaproteobacteria	0.00152166803636781	3.69836201267629	0.556035455819458	0.0310171333066323	T12C_vs_T12M	4.16
Genus	g_norank_f_norank_o_norank_c_Subgroup_22	1.20346435332234e-07	-7.5387085256014	0.0250198889291378	0.110228543923385	T12C_vs_T12M	-2.135
Genus	g_RBG-16-49-21	0.000630049525061411	4.04314806035208	0.0477357935331583	0.00928429404606618	T12C_vs_T12M	2.35
Genus	g_Spirochaeta_2	0.482442426909776	0.709685217098078	0.124061816921963	0.111548911768204	T12C_vs_T12M	0.153
Genus	g_unclassified_f_Flavobacteriaceae	0.846645618544915	0.194864861355875	0.0959748427303253	0.0936760155477003	T12C_vs_T12M	0.035
Genus	g_Ulvibacter	0.49216688696406	0.694365758957398	0.0852575520844281	0.0741630528394081	T12C_vs_T12M	0.201
Genus	g_IheB3-7	0.294868062270777	-1.0624269041861	0.0781515324957564	0.0934528724053705	T12C_vs_T12M	-0.258
Genus	g_Sulfurovum	0.167427134270754	1.43261268627984	0.151491351821361	0.0808112231276179	T12C_vs_T12M	0.906
Genus	g_norank_f_LK-44f	0.0128680111901676	2.74520521937991	0.150899741890315	0	T12C_vs_T12M	10.56
Genus	g_norank_f_Caldilineaceae	0.0024179314200857	-3.2595076543875	0.0580352521892592	0.0901187572910078	T12C_vs_T12M	-0.634
Genus	g_Tepidibacter	0.00487739215324602	3.18434217439721	0.198127367482027	0.00381879920766182	T12C_vs_T12M	5.661
Genus	g_Halarcobacter	0.391668112808465	-0.874755468228953	0.102937474019332	0.206205742948057	T12C_vs_T12M	-1.002
Genus	g_norank_f_norank_o_Candidatus_Falkowbacteria	0.000186032614976845	4.60822841195658	0.223368893581076	0.0377926128019468	T12C_vs_T12M	2.56
Genus	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22	1.10081801075177e-08	8.42232247295862	0.122404337981814	0.0219040173028688	T12C_vs_T12M	2.477
Genus	g_norank_f_Lentimicrobiaceae	0.00425363089562769	3.07755069317424	0.0625166433338239	0.0380590818265581	T12C_vs_T12M	0.715
Genus	g_norank_f_Hungateiclostridiaceae	2.93444851590795e-05	5.13134583490317	0.143750513779804	0.0412217415018258	T12C_vs_T12M	1.8
Genus	g_Mangrovibacterium	0.684819039356435	-0.409248625639547	0.0813956991839115	0.113146203631757	T12C_vs_T12M	-0.475
Genus	g_norank_f_GoM-GC232-4463-Bac1	1.14935020760696e-06	6.99904002560607	0.336991996813277	0	T12C_vs_T12M	11.719
Genus	g_norank_f_norank_o_Subgroup_17	0.00137383968411654	-3.5010649050424	0.0384992061046079	0.0841911387743041	T12C_vs_T12M	-1.127
Genus	g_norank_f_norank_o_BD7-8	0.104511557954743	-1.66359928143756	0.061397436280569	0.0819999740784137	T12C_vs_T12M	-0.417
Genus	g_norank_f_Rhodothermaceae	1.11910739914964e-06	-6.07961703227185	0.028561661510705	0.0785852563198373	T12C_vs_T12M	-1.457
Genus	g_Colidextribacter	8.62991145125356e-06	6.0187033450082	0.0777161385205895	0	T12C_vs_T12M	9.604
Genus	g_norank_f_norank_o_norank_c_OM190	0.000374429157889897	-3.99695335505965	0.0415275442575013	0.0816946801694783	T12C_vs_T12M	-0.974
Genus	g_norank_f_Christensenellaceae	1.10639912957337e-06	6.06243951277076	0.120641021472168	0.0449619674652938	T12C_vs_T12M	1.422
Genus	g_unclassified_f_Peptostreptococcaceae	0.360287655934527	0.932532032005247	0.0819532885884718	0.0383569763973087	T12C_vs_T12M	1.093
Genus	g_Ralstonia	0.131310502879641	-1.54622074469867	0.0503210047921741	0.076320460024872	T12C_vs_T12M	-0.6
Genus	g_norank_f_Anaerovoracaceae	9.32294547765039e-06	5.97870674434133	0.169992885965808	0.00357946330173998	T12C_vs_T12M	5.531
Genus	g_unclassified_f_Halieaceae	0.00110819751989866	-3.5961126760056	0.0356552674977201	0.0762211084737462	T12C_vs_T12M	-1.094
Genus	g_norank_f_norank_o_Syntrophobacterales	0.0198454245925022	-2.43643579146814	0.0462565227818474	0.0717589175379965	T12C_vs_T12M	-0.632
Genus	g_Lutibacter	9.01153065130003e-05	-4.46265504153986	0.0422436915048927	0.0958300469685748	T12C_vs_T12M	-1.18
Genus	g_unclassified_p_Firmicutes	0.0013921488418317	3.73802135781406	0.122232061290436	0.00142597139641874	T12C_vs_T12M	6.325
Genus	g_norank_f_norank_o_Candidatus_Kaiserbacteria	5.93518778087395e-06	-5.57921985851839	0.0257258902605328	0.0802146339649082	T12C_vs_T12M	-1.637
Genus	g_norank_f_norank_o_OPB41	3.28150872379486e-05	-5.05760012592912	0.0217157292560904	0.0738630299712613	T12C_vs_T12M	-1.761
Genus	g_OM27_clade	9.90226096510231e-05	-4.46630485473174	0.0276320349316227	0.0661103423566392	T12C_vs_T12M	-1.256
Genus	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group	5.16559468910599e-07	-6.75691100505193	0.0198206767165255	0.0677932898821294	T12C_vs_T12M	-1.769
Genus	g_LCP-80	0.000341661052269667	-4.10304663405634	0.0248185589751151	0.0715732777933739	T12C_vs_T12M	-1.524
